is_weekend,trip_count,mean_tip_amount,mean_tip_rate,std_tip_rate,median_tip_rate,q25_tip_rate,q75_tip_rate
False,1892170,4.295607461274622,0.16714465176683238,0.08054406206404499,0.19999999999999998,0.12383900928792571,0.2
True,766770,4.157247114519348,0.16960621546866034,0.07907436786407918,0.19999999999999998,0.13351134846461948,0.2
